Latitude,Longitude,MAC
43.13322208,-70.93009788,84:d4:7e:63:12:d0
43.13322208,-70.93009788,84:d4:7e:61:e1:50
43.13322208,-70.93009788,84:d4:7e:63:12:d1
43.13322208,-70.93009788,84:d4:7e:61:e1:51
43.13322208,-70.93009788,b4:5d:50:05:e0:41
43.1333209,-70.93001021,84:d4:7e:61:e0:80
43.1333209,-70.93001021,84:d4:7e:61:e0:82
43.1333209,-70.93001021,02:fc:8b:16:b3:2a
43.1333209,-70.93001021,30:8d:99:fb:d8:9d
43.13358112,-70.9296824,84:d4:7e:62:2e:90
43.13358112,-70.9296824,84:d4:7e:62:2e:92
43.13373039,-70.92951965500001,fc:15:b4:3e:3f:1e
43.13358112,-70.9296824,84:d4:7e:62:2e:91
43.13387966,-70.92935691,dc:ef:09:d7:40:76
43.13387966,-70.92935691,5c:b9:01:57:db:ca
43.13387966,-70.92935691,b6:7c:9c:af:cf:f8
43.13390109,-70.92930724,40:e3:d6:53:57:f0
43.13390109,-70.92930724,40:e3:d6:53:57:f2
43.13390109,-70.92930724,40:e3:d6:53:57:f1
43.134015515,-70.92923666,08:10:75:d5:83:57
43.13393076,-70.92928592,a8:bd:27:34:69:e1
43.13398141,-70.92926314,da:0e:90:e3:f1:ca
43.13402487,-70.9292291,a8:bd:27:34:6b:c2
43.13402487,-70.9292291,a8:bd:27:34:6b:c0
43.13402487,-70.9292291,a8:bd:27:34:6b:c1
43.13413613,-70.92917029,a8:bd:27:34:6b:d0
43.13413613,-70.92917029,a8:bd:27:34:6b:d2
43.13413613,-70.92917029,a8:bd:27:34:31:21
43.13419452,-70.92915104,44:48:c1:82:98:d1
43.13419452,-70.92915104,44:48:c1:92:63:b0
43.134212415,-70.929140585,44:48:c1:82:98:d0
43.13419452,-70.92915104,44:48:c1:92:63:b2
43.134212415,-70.929140585,44:48:c1:82:98:d2
43.13433337,-70.92912395,a8:bd:27:34:69:e2
43.13457735,-70.92915971,ec:b1:d7:d5:95:ee
43.13462659,-70.92916242,a8:bd:27:34:3c:a1
43.13591634333333,-70.92986795666667,00:0d:67:7c:95:cc
43.13508873,-70.92897812,cc:35:40:6a:ae:09
43.13506968666667,-70.92897792999999,ce:35:40:6a:ae:0b
43.13476319,-70.92919455,f0:ab:54:b5:f9:d0
43.135033605000004,-70.92900805,c0:7c:d1:88:75:db
43.135334615,-70.92897684,c0:7c:d1:88:75:de
43.13520935,-70.92888804500001,c0:7c:d1:88:75:dd
43.1350602,-70.929007385,2a:05:01:da:a6:98
43.1350602,-70.929007385,26:05:01:da:a6:98
43.135225245,-70.928889795,c0:7c:d1:88:75:da
43.13489313,-70.92919806,b4:5d:50:e4:5b:80
43.135014945,-70.929105515,b4:5d:50:e4:5b:82
43.13526362,-70.928892215,b0:5a:da:69:5f:5f
43.13489313,-70.92919806,10:da:43:e9:32:68
43.135247725,-70.928890465,c0:7c:d1:88:75:d8
43.135014945,-70.929105515,b4:5d:50:e4:5b:81
43.13492173,-70.9291827,b4:5d:50:e4:83:50
43.13492173,-70.9291827,b4:5d:50:e4:56:32
43.13492173,-70.9291827,b4:5d:50:e4:83:52
43.13492173,-70.9291827,60:02:92:df:6e:30
43.13492173,-70.9291827,b4:5d:50:e4:83:51
43.13542829,-70.92899425499999,60:02:92:e1:11:02
43.13492173,-70.9291827,d4:5d:df:6e:8c:ca
43.13497886,-70.92918327,1e:51:a4:d3:c0:39
43.13497886,-70.92918327,b4:5d:50:e4:5b:90
43.13497886,-70.92918327,b4:5d:50:e4:5b:92
43.13497886,-70.92918327,10:05:01:da:a6:98
43.13497886,-70.92918327,1e:05:01:da:a6:98
43.13497886,-70.92918327,a8:bd:27:34:66:42
43.13580582,-70.9291251275,84:00:2d:44:c6:7e
43.13497886,-70.92918327,b4:5d:50:e4:5b:91
43.13497886,-70.92918327,b4:5d:50:e4:56:21
43.13513676,-70.92901297,fc:51:a4:d3:c0:39
43.13513676,-70.92901297,b4:5d:50:e4:83:42
43.13513676,-70.92901297,b4:5d:50:e4:83:40
43.13513676,-70.92901297,1e:51:a4:d3:c0:38
43.13513676,-70.92901297,ec:aa:a0:d8:d9:08
43.13513676,-70.92901297,ec:aa:a0:d8:d9:0b
43.135978815,-70.929242965,e8:91:20:f6:f1:9e
43.13513676,-70.92901297,0e:51:a4:d3:c0:39
43.13513676,-70.92901297,b4:5d:50:e4:83:41
43.13530402,-70.92882155,a8:bd:27:34:2f:f0
43.13530402,-70.92882155,a8:bd:27:34:2f:f2
43.13530402,-70.92882155,3e:51:a4:d3:c0:38
43.13608147333333,-70.92910574666666,84:00:2d:44:c6:7d
43.13530402,-70.92882155,34:1f:e4:e4:d4:24
43.13530402,-70.92882155,a8:bd:27:34:2f:f1
43.13530402,-70.92882155,1a:05:01:da:a6:98
43.13530402,-70.92882155,60:02:92:df:6e:32
43.13530402,-70.92882155,ec:aa:a0:d8:d9:0a
43.13530402,-70.92882155,ec:aa:a0:49:32:3a
43.13533282,-70.92883076,84:00:2d:44:c6:82
43.13533282,-70.92883076,84:00:2d:44:c6:83
43.13533282,-70.92883076,60:02:92:e1:11:00
43.13533282,-70.92883076,84:00:2d:44:c6:81
43.13560232,-70.92858287,ec:aa:a0:d8:d9:10
43.13560232,-70.92858287,10:05:01:da:a6:a0
43.135618214999994,-70.92858462000001,a8:bd:27:34:38:72
43.13560232,-70.92858287,b4:5d:50:e5:1c:30
43.135618214999994,-70.92858462000001,a8:bd:27:34:38:70
43.13560232,-70.92858287,3a:f7:3d:ef:82:2a
43.1361193,-70.92900660000001,84:00:2d:44:c6:7b
43.13560232,-70.92858287,22:05:01:da:a6:a0
43.13560232,-70.92858287,44:48:c1:82:79:f0
43.13560232,-70.92858287,44:48:c1:82:79:f2
43.13560232,-70.92858287,a8:bd:27:34:38:62
43.13560232,-70.92858287,6a:37:e9:dc:59:28
43.13560232,-70.92858287,a8:bd:27:34:38:60
43.135768584999994,-70.92869433999999,44:48:c1:82:79:e0
43.13560232,-70.92858287,10:56:11:0d:5d:b7
43.135768584999994,-70.92869433999999,44:48:c1:82:79:e2
43.13560232,-70.92858287,32:56:11:0d:5d:b6
43.13560232,-70.92858287,74:85:2a:7d:eb:cd
43.13560232,-70.92858287,44:48:c1:82:79:f1
43.13560232,-70.92858287,a8:bd:27:34:38:61
43.13560232,-70.92858287,a8:bd:27:34:24:41
43.13560232,-70.92858287,74:85:2a:7d:eb:ca
43.13563411,-70.92858637,a8:bd:27:34:24:42
43.13563411,-70.92858637,a8:bd:27:34:38:71
43.13585285,-70.92876046,f0:ab:54:8e:19:aa
43.13585285,-70.92876046,88:ad:43:11:74:1d
43.13593485,-70.92880581,44:48:c1:82:79:e1
43.13597251,-70.92885518,44:48:c1:ac:da:f0
43.13597251,-70.92885518,44:48:c1:ac:da:f2
43.13597251,-70.92885518,44:48:c1:82:94:12
43.13597251,-70.92885518,44:48:c1:82:94:10
43.13597251,-70.92885518,a8:bd:27:34:34:02
43.13597251,-70.92885518,44:48:c1:82:94:02
43.13597251,-70.92885518,a0:63:91:44:d8:e5
43.13597251,-70.92885518,44:48:c1:82:94:11
43.13597251,-70.92885518,a8:bd:27:34:34:01
43.13612161,-70.92896766,a8:bd:27:34:2a:12
43.13612161,-70.92896766,a8:bd:27:34:2a:10
43.13612161,-70.92896766,a8:bd:27:34:2a:02
43.13612161,-70.92896766,a8:bd:27:34:2a:00
43.13612161,-70.92896766,44:48:c1:82:94:00
43.13612161,-70.92896766,44:48:c1:ac:da:e2
43.13612161,-70.92896766,44:48:c1:ac:da:e0
43.13612161,-70.92896766,a8:bd:27:34:2a:11
43.13612161,-70.92896766,a8:bd:27:34:2a:01
43.13612161,-70.92896766,44:48:c1:82:94:01
43.13612161,-70.92896766,44:48:c1:ac:da:e1
43.13628972666667,-70.92906843333333,9a:22:64:d7:36:25
43.13615624,-70.92897074,a8:bd:27:34:24:12
43.13615624,-70.92897074,a8:bd:27:34:24:10
43.13615624,-70.92897074,b4:5d:50:e3:2e:a2
43.13615624,-70.92897074,84:00:2d:44:c6:78
43.13615624,-70.92897074,a8:bd:27:34:24:11
43.13615624,-70.92897074,84:00:2d:44:c6:7a
43.13630412,-70.92906536,b4:5d:50:e2:f6:10
43.13630412,-70.92906536,b4:5d:50:e2:f6:12
43.13630412,-70.92906536,b4:5d:50:e2:f6:02
43.13630412,-70.92906536,b4:5d:50:e2:f6:11
43.13630412,-70.92906536,a8:bd:27:34:24:01
43.13632643,-70.92909665,b4:5d:50:e3:0f:32
43.13632643,-70.92909665,b4:5d:50:e3:0f:30
43.136363265,-70.929112285,b4:5d:50:e2:f8:90
43.13632643,-70.92909665,b4:5d:50:e2:f8:91
43.13632643,-70.92909665,b4:5d:50:e3:0f:31
43.13632643,-70.92909665,b4:5d:50:e5:1c:31
43.13632643,-70.92909665,b4:5d:50:e2:ed:21
43.13634747,-70.92910972,b4:5d:50:e2:f8:92
43.136488025,-70.92961993,b4:5d:50:e3:2e:b2
43.136488025,-70.92961993,b4:5d:50:e3:2e:b0
43.136491875,-70.929270025,b4:5d:50:e2:fd:42
43.136491875,-70.929270025,b4:5d:50:e2:fd:40
43.136488025,-70.92961993,b4:5d:50:e3:2e:b1
43.136491875,-70.929270025,b4:5d:50:e2:fd:41
43.13638009,-70.92914489,b4:5d:50:e5:1c:32
43.13638009,-70.92914489,b4:5d:50:e2:f8:82
43.1364001,-70.92912792,84:d4:7e:72:41:20
43.13649797,-70.9292025,52:56:11:0d:5d:b6
43.13667551,-70.929442315,b4:5d:50:e2:f6:d2
43.13663628,-70.92943033,b4:5d:50:e5:1b:d2
43.13663628,-70.92943033,84:d4:7e:75:65:b0
43.13667551,-70.929442315,b4:5d:50:e2:f6:d0
43.13663628,-70.92943033,40:e3:d6:64:44:30
43.13663628,-70.92943033,84:d4:7e:75:65:b2
43.13663628,-70.92943033,40:e3:d6:64:44:32
43.13663628,-70.92943033,84:d4:7e:75:10:42
43.13663628,-70.92943033,84:d4:7e:75:10:40
43.13667551,-70.929442315,b4:5d:50:e2:f6:c2
43.13667551,-70.929442315,b4:5d:50:e2:f6:d1
43.13663628,-70.92943033,40:e3:d6:64:44:31
43.13663628,-70.92943033,84:d4:7e:75:65:b1
43.13673067,-70.929441455,84:d4:7e:75:10:41
43.13671554,-70.92945345999999,40:e3:d6:53:ce:11
43.13671474,-70.9294543,40:e3:d6:64:38:90
43.13671474,-70.9294543,40:e3:d6:64:38:92
43.13671474,-70.9294543,b4:5d:50:e2:ef:d0
43.13671474,-70.9294543,b4:5d:50:e3:37:10
43.13671474,-70.9294543,b4:5d:50:e2:ef:d2
43.13671474,-70.9294543,b4:5d:50:e3:37:12
43.13674077,-70.929513525,b4:5d:50:e3:2e:72
43.13671474,-70.9294543,b4:5d:50:e3:2e:70
43.13671474,-70.9294543,b4:5d:50:e2:f6:c0
43.13671474,-70.9294543,b4:5d:50:e2:ef:c0
43.136769900000004,-70.92945344,b4:5d:50:e3:2e:62
43.136769900000004,-70.92945344,b4:5d:50:e3:2e:60
43.13671474,-70.9294543,84:d4:7e:75:65:a2
43.13671474,-70.9294543,40:e3:d6:64:38:91
43.13671474,-70.9294543,b4:5d:50:e3:37:11
43.13671474,-70.9294543,b4:5d:50:e2:ef:d1
43.13671474,-70.9294543,b4:5d:50:e3:2e:71
43.13671474,-70.9294543,b4:5d:50:e2:f6:c1
43.136767805000005,-70.92946363,40:e3:d6:53:87:51
43.13671474,-70.9294543,84:d4:7e:75:65:a1
43.13671474,-70.9294543,40:e3:d6:53:31:e1
43.13671474,-70.9294543,84:d4:7e:75:61:41
43.136685195,-70.93050591,00:0d:67:7c:95:bd
43.13682506,-70.92945258,84:d4:7e:79:14:30
43.13682506,-70.92945258,84:d4:7e:79:14:32
43.13682506,-70.92945258,84:d4:7e:79:14:31
43.1367677,-70.92954959,b4:5d:50:e3:2e:61
43.13682087,-70.92947296,00:0d:67:7c:95:c4
43.13682087,-70.92947296,b4:5d:50:e7:79:30
43.13682087,-70.92947296,b4:5d:50:e7:79:32
43.13682087,-70.92947296,40:e3:d6:53:87:52
43.136807835,-70.92947477499999,84:d4:7e:75:11:f2
43.136765605,-70.92955978,84:d4:7e:79:14:22
43.136765605,-70.92955978,84:d4:7e:79:14:20
43.13682087,-70.92947296,b4:5d:50:e2:f0:c0
43.13682087,-70.92947296,40:e3:d6:53:31:e2
43.13682087,-70.92947296,b4:5d:50:e2:f0:c2
43.13682087,-70.92947296,b4:5d:50:e7:b0:c2
43.13682087,-70.92947296,b4:5d:50:e7:b0:c0
43.13682087,-70.92947296,80:2a:a8:51:d9:7d
43.13682087,-70.92947296,b4:5d:50:e2:f8:80
43.13682087,-70.92947296,90:84:0d:dc:dc:23
43.136572205,-70.93029963000001,00:0d:67:7c:95:c0
43.13682087,-70.92947296,00:0d:67:7c:95:be
43.13682087,-70.92947296,00:0d:67:7c:95:bf
43.13682087,-70.92947296,b4:5d:50:e7:79:31
43.13682087,-70.92947296,40:e3:d6:67:7a:91
43.13655615333334,-70.93035745666667,00:0d:67:7c:95:c7
43.13682087,-70.92947296,40:e3:d6:64:44:21
43.13677583333333,-70.92953195666666,84:d4:7e:79:14:21
43.13682087,-70.92947296,b4:5d:50:e2:f8:81
43.13682087,-70.92947296,b4:5d:50:e7:b0:c1
43.13682087,-70.92947296,02:2b:6b:27:24:26
43.13679629,-70.92947631,b4:5d:50:e5:16:70
43.13679629,-70.92947631,b4:5d:50:e5:16:72
43.13679629,-70.92947631,40:e3:d6:53:87:50
43.13679629,-70.92947631,b4:5d:50:e5:16:71
43.136559915,-70.930301305,00:0d:67:7c:95:c6
43.136807375000004,-70.92946069499999,40:e3:d6:67:9b:71
43.13679629,-70.92947631,84:d4:7e:79:14:01
43.13679629,-70.92947631,40:e3:d6:53:b3:30
43.13659391,-70.93015230500001,00:0d:67:7c:95:c5
43.13679629,-70.92947631,40:e3:d6:53:b8:91
43.13679629,-70.92947631,40:e3:d6:53:b3:31
43.13679629,-70.92947631,b4:5d:50:e3:37:01
43.13679629,-70.92947631,b4:5d:50:e2:ef:c1
43.1367948,-70.92947659,40:e3:d6:53:ce:12
43.1367948,-70.92947659,84:d4:7e:75:60:10
43.1367948,-70.92947659,84:d4:7e:75:60:12
43.1367948,-70.92947659,40:e3:d6:61:62:32
43.1367948,-70.92947659,40:e3:d6:67:7a:92
43.1367948,-70.92947659,40:e3:d6:67:7a:90
43.1367948,-70.92947659,84:d4:7e:75:11:f0
43.1367948,-70.92947659,84:d4:7e:75:11:e0
43.1367948,-70.92947659,40:e3:d6:53:ce:10
43.1367948,-70.92947659,84:d4:7e:75:60:11
43.1367948,-70.92947659,84:d4:7e:75:11:f1
43.1367948,-70.92947659,fa:8f:ca:62:f7:97
43.13681564,-70.92944738,40:e3:d6:64:33:70
43.13681564,-70.92944738,b4:5d:50:e2:ef:c2
43.13681564,-70.92944738,22:f5:43:58:ba:58
43.13681564,-70.92944738,a8:bd:27:34:2d:91
43.13681846,-70.92944508,40:e3:d6:53:89:b0
43.13681846,-70.92944508,40:e3:d6:64:50:12
43.13681846,-70.92944508,40:e3:d6:53:89:b2
43.13681846,-70.92944508,40:e3:d6:67:9b:70
43.13681846,-70.92944508,40:e3:d6:53:31:e0
43.13681846,-70.92944508,40:e3:d6:53:b3:32
43.13681846,-70.92944508,40:e3:d6:53:89:b1
43.1367668,-70.92957275,40:e3:d6:67:94:92
43.1367668,-70.92957275,6a:37:e9:52:91:0f
43.13671034,-70.9296466,84:d4:7e:79:14:10
43.13671034,-70.9296466,84:d4:7e:79:14:12
43.13671034,-70.9296466,40:e3:d6:56:5b:f2
43.13671034,-70.9296466,96:57:a5:0e:46:70
43.13671034,-70.9296466,b4:5d:50:e5:1b:c0
43.136624510000004,-70.9300231,b0:a7:37:95:57:8d
43.13671034,-70.9296466,b4:5d:50:e5:1b:d1
43.13671034,-70.9296466,84:d4:7e:79:14:11
43.13671034,-70.9296466,b4:5d:50:e5:1b:c1
43.13662858,-70.93013014,40:e3:d6:56:72:d2
43.13662858,-70.93013014,40:e3:d6:64:83:d2
43.13662858,-70.93013014,40:e3:d6:56:72:d0
43.13662858,-70.93013014,40:e3:d6:64:83:d0
43.13662858,-70.93013014,40:e3:d6:67:94:10
43.13662858,-70.93013014,40:e3:d6:67:94:12
43.13662858,-70.93013014,b4:5d:50:e5:1b:c2
43.13662858,-70.93013014,40:e3:d6:56:72:d1
43.13662858,-70.93013014,40:e3:d6:64:83:d1
43.13662858,-70.93013014,40:e3:d6:67:94:11
43.1366126,-70.93015959,00:15:ff:e7:56:49
43.136817125,-70.93144853000001,90:72:40:0e:6f:68
43.13657729,-70.93110283499999,b4:5d:50:05:e6:d2
43.136566636666664,-70.93125497,b4:5d:50:05:e6:d0
43.13657729,-70.93110283499999,b4:5d:50:05:e6:d1
43.13655738,-70.93136711,b4:5d:50:05:e6:c2
43.13655738,-70.93136711,b4:5d:50:05:e6:c0
43.13639153,-70.9308283,34:fc:b9:75:e9:c2
43.13639153,-70.9308283,34:fc:b9:75:e9:d0
43.13639153,-70.9308283,84:d4:7e:75:0f:a1
43.13639153,-70.9308283,34:fc:b9:75:e9:c0
43.13628067,-70.93104495,34:fc:b9:75:dc:41
43.13628067,-70.93104495,34:fc:b9:75:dc:42
43.13628067,-70.93104495,34:fc:b9:75:dc:e2
43.13654481,-70.93156114333334,b4:5d:50:05:e5:60
43.13628067,-70.93104495,90:84:0d:d9:d9:c1
43.13628067,-70.93104495,34:fc:b9:75:dc:40
43.13632354,-70.9311263,34:fc:b9:75:dc:51
43.13632354,-70.9311263,34:fc:b9:75:dc:52
43.13632354,-70.9311263,34:fc:b9:75:dc:50
43.13654533,-70.93155924,f4:30:b9:b5:50:dc
43.13654533,-70.93155924,40:e3:d6:65:71:f1
43.13654533,-70.93155924,00:0d:67:7c:95:c8
43.13663053,-70.93173256,40:e3:d6:56:31:d0
43.13663053,-70.93173256,40:e3:d6:56:31:d2
43.13663053,-70.93173256,40:e3:d6:56:31:d1
43.13663053,-70.93173256,2c:44:fd:d1:92:fe
43.136738824999995,-70.931950445,f4:30:b9:32:39:03
43.136804435,-70.93209486,f0:ab:54:a4:64:e6
43.13667253,-70.93179715,b4:5d:50:05:e6:c1
43.13672323,-70.93190592,b4:5d:50:05:e5:61
43.13680512,-70.93210374,40:e3:d6:54:2b:12
43.13680512,-70.93210374,40:e3:d6:54:2b:10
43.13680512,-70.93210374,36:d2:70:89:f8:70
43.13680512,-70.93210374,fc:15:b4:3b:70:e1
43.13680512,-70.93210374,f4:30:b9:ef:50:ec
43.13680512,-70.93210374,40:e3:d6:54:2b:11
43.13706982,-70.932658625,40:e3:d6:54:2b:01
43.13693634,-70.93239257,40:e3:d6:56:2e:20
43.13693634,-70.93239257,30:8d:99:84:d5:90
43.13693634,-70.93239257,40:e3:d6:56:2e:22
43.13693634,-70.93239257,40:e3:d6:56:2e:21
43.13699506,-70.93251648,40:e3:d6:56:2e:32
43.13699506,-70.93251648,40:e3:d6:56:2e:30
43.13699506,-70.93251648,40:e3:d6:54:2b:02
43.13699506,-70.93251648,40:e3:d6:54:2b:00
43.13699506,-70.93251648,40:e3:d6:56:2e:31
43.13706201,-70.93260394,40:e3:d6:53:e2:52
43.137083340000004,-70.93264963,40:e3:d6:53:dd:f1
43.13709939,-70.93266579,a0:8c:fd:09:11:16
43.13709939,-70.93266579,40:e3:d6:53:18:81
43.13710467,-70.93269532,40:e3:d6:53:dd:f2
43.13710467,-70.93269532,40:e3:d6:56:32:52
43.13710467,-70.93269532,40:e3:d6:56:32:50
43.13710467,-70.93269532,34:64:a9:88:ca:ad
43.13710467,-70.93269532,40:e3:d6:56:32:51
43.13717942,-70.93286014,40:e3:d6:54:11:72
43.13717942,-70.93286014,40:e3:d6:54:11:70
43.13717942,-70.93286014,40:e3:d6:53:dd:e0
43.13717942,-70.93286014,40:e3:d6:53:dd:e2
43.13717942,-70.93286014,40:e3:d6:53:ec:31
43.13717942,-70.93286014,40:e3:d6:54:11:71
43.13723929,-70.93300645,40:e3:d6:53:bb:90
43.13723929,-70.93300645,40:e3:d6:53:bb:91
43.13742612,-70.93339045,40:e3:d6:54:9b:d2
43.13742612,-70.93339045,b4:5d:50:d9:af:12
43.13742612,-70.93339045,40:e3:d6:54:9b:d0
43.13742612,-70.93339045,fc:3f:db:13:c8:80
43.13742612,-70.93339045,40:e3:d6:53:18:80
43.13742612,-70.93339045,40:e3:d6:53:18:82
43.1376497,-70.93362837000001,b4:5d:50:17:c2:11
43.1375549,-70.93366119,84:d4:7e:79:4c:c1
43.13765115,-70.93360408,b4:5d:50:e5:17:00
43.13765115,-70.93360408,b4:5d:50:e5:17:02
43.13765115,-70.93360408,b4:5d:50:e5:17:01
43.13787328,-70.93386629,b4:5d:50:e5:17:12
43.13787328,-70.93386629,b4:5d:50:e5:17:10
43.13787328,-70.93386629,a8:bd:27:34:2c:70
43.13787328,-70.93386629,a8:bd:27:34:2c:72
43.13787328,-70.93386629,84:d4:7e:79:4c:d2
43.13787328,-70.93386629,a8:bd:27:34:2c:60
43.13787328,-70.93386629,84:d4:7e:79:4c:c2
43.13787328,-70.93386629,b4:5d:50:e5:17:11
43.13787328,-70.93386629,a8:bd:27:34:2c:71
43.13787328,-70.93386629,02:2d:6d:78:e0:77
43.13787328,-70.93386629,5c:b9:01:5e:0b:67
43.13799444,-70.93416125,a8:bd:27:34:2b:c1
43.13799444,-70.93416125,b4:5d:50:e3:12:e1
43.13830812,-70.93488522,3e:35:16:56:65:65
43.138572104999994,-70.93546905,b4:5d:50:e4:c8:a2
43.138572104999994,-70.93546905,b4:5d:50:e4:c8:a0
43.138572104999994,-70.93546905,b4:5d:50:e4:c8:a1
43.13830812,-70.93488522,00:1b:2f:01:c7:52
43.138387835,-70.93505365,f0:ab:54:2a:1a:c8
43.13837042,-70.93498235,b4:5d:50:e4:c8:e2
43.13837042,-70.93498235,b4:5d:50:e4:c8:e0
43.13837042,-70.93498235,b4:5d:50:e4:c8:e1
43.13837288,-70.93502652,b4:5d:50:d9:9e:52
43.13883609,-70.93605288,b4:5d:50:d9:a9:22
43.139061115000004,-70.93653298999999,f0:ab:54:70:73:4b
43.13918617,-70.93658468,f0:ab:54:ab:88:9d
